@relation (null)_(null)

@attribute pcm_fftMag_mfcc[1] numeric
@attribute pcm_fftMag_mfcc[2] numeric
@attribute pcm_fftMag_mfcc[3] numeric
@attribute pcm_fftMag_mfcc[4] numeric
@attribute pcm_fftMag_mfcc[5] numeric
@attribute pcm_fftMag_mfcc[6] numeric
@attribute pcm_fftMag_mfcc[7] numeric
@attribute pcm_fftMag_mfcc[8] numeric
@attribute pcm_fftMag_mfcc[9] numeric
@attribute pcm_fftMag_mfcc[10] numeric
@attribute pcm_fftMag_mfcc[11] numeric
@attribute pcm_fftMag_mfcc[12] numeric
@attribute pcm_LOGenergy numeric
@attribute pcm_fftMag_mfcc_de[1] numeric
@attribute pcm_fftMag_mfcc_de[2] numeric
@attribute pcm_fftMag_mfcc_de[3] numeric
@attribute pcm_fftMag_mfcc_de[4] numeric
@attribute pcm_fftMag_mfcc_de[5] numeric
@attribute pcm_fftMag_mfcc_de[6] numeric
@attribute pcm_fftMag_mfcc_de[7] numeric
@attribute pcm_fftMag_mfcc_de[8] numeric
@attribute pcm_fftMag_mfcc_de[9] numeric
@attribute pcm_fftMag_mfcc_de[10] numeric
@attribute pcm_fftMag_mfcc_de[11] numeric
@attribute pcm_fftMag_mfcc_de[12] numeric
@attribute pcm_LOGenergy_de numeric
@attribute pcm_fftMag_mfcc_de_de[1] numeric
@attribute pcm_fftMag_mfcc_de_de[2] numeric
@attribute pcm_fftMag_mfcc_de_de[3] numeric
@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catordog {cat,dog}

@data
-11.15871,-31.77262,-4.802847,13.65578,40.34425,-29.1698,-52.11847,16.43868,76.29062,-42.55998,-33.21904,28.34433,24.39943,-6.486289,-1.132101,7.716856,12.86354,18.25764,-9.930992,-6.820956,0.419394,9.725142,-17.14592,-8.904125,4.963846,1.232293,-0.381834,-0.609074,-3.56716,-3.549777,-5.231043,0.875441,8.960171,0.490217,-8.308304,1.051424,4.119204,-0.79593,-0.230083,dog
-29.5931,-38.99055,-5.885466,20.91656,46.23573,-39.07113,-46.27593,10.39569,75.78724,-35.97887,-43.29565,31.34084,25.03956,-5.582457,-0.776645,1.273842,5.048603,6.969137,-7.580008,10.66677,5.242943,-7.359952,-15.91492,0.2944,2.285838,0.60021,1.518647,0.162055,-3.652122,-5.147705,-7.625044,2.718202,9.200107,1.399326,-8.920582,2.486979,4.429951,-2.427894,-0.374133,dog
-22.43086,-31.57625,-6.274904,24.2943,38.94147,-53.80937,-24.68133,23.6358,61.98355,-57.42933,-19.15657,29.71675,25.25147,-3.613355,-2.500057,-3.92976,-1.911673,-5.753143,-2.307127,21.25996,7.449107,-16.6259,-8.433411,2.928217,-4.273976,0.170985,1.613911,-0.412653,-2.803832,-4.461611,-5.425072,4.192094,4.458397,0.344476,-4.535843,4.326221,1.433507,-2.469909,-0.317095,dog
-22.91599,-34.48961,-11.47759,18.52353,27.5797,-47.55519,8.881193,39.7094,26.09664,-70.49345,-15.36071,17.4426,25.23631,0.244009,-0.828287,-3.072776,-4.618345,-5.908875,2.23009,19.32724,6.267133,-15.70091,-7.064796,1.644388,-4.185802,0.002168,1.439179,-0.252061,-0.658508,-1.600468,-0.925915,3.03496,-2.623016,-1.988127,2.075977,4.670199,-0.759842,-0.773992,-0.152746,dog
-32.56404,-46.52337,-21.65559,5.293928,20.90655,-36.4634,26.60279,39.02736,18.00641,-67.46974,-32.54543,13.92357,25.15598,-1.329968,-3.169545,-4.128994,-4.611043,-2.428713,6.124427,11.14079,1.629681,-8.783595,0.060125,-2.411586,-4.149879,-0.054158,1.047958,0.404754,0.87872,1.268958,2.247734,0.56866,-6.491011,-2.675138,4.929633,3.119809,0.628972,0.769047,-0.042874,dog
-23.30646,-35.65842,-13.559,7.325023,25.70882,-36.59366,24.71821,34.03557,19.27125,-66.28265,-28.37928,18.30841,25.09814,0.471746,-1.702206,-1.91908,-1.604055,0.677347,3.379014,2.611272,-1.787981,-0.901223,3.189306,-0.834907,-1.646172,-0.05095,0.158471,0.475979,1.030571,2.271212,1.821158,-1.366039,-5.958917,-1.77497,4.393987,1.233434,2.154422,0.949654,0.006907,dog
-28.88546,-46.83956,-25.87917,6.838341,27.73335,-28.668,23.10411,34.62112,21.47827,-59.23411,-24.70522,8.534448,25.04976,1.512566,-0.03933,-0.113008,2.925973,2.192414,-0.038288,-2.837106,-1.899027,0.622418,2.038581,7.312726,-1.698556,-0.016825,0.323348,1.624889,1.658041,2.204031,0.497444,-2.683737,-3.849819,-0.219704,2.792752,-1.804654,3.004928,0.96804,0.025918,dog
-22.39655,-42.84254,-18.96119,9.73105,27.55304,-34.55782,23.6869,32.97262,19.8546,-58.66474,-23.45535,11.9063,25.03467,-0.384901,-0.013499,0.072083,2.969206,0.886352,-1.518748,-3.478394,-0.843363,1.566019,-1.886854,7.554341,-0.663192,0.018037,-0.194027,1.58477,1.286217,1.285606,-0.178765,-2.474232,-2.287762,0.906047,1.828283,-2.971495,1.962328,0.403482,0.025062,dog
-25.45617,-43.12796,-19.51953,18.72078,30.94652,-37.67276,12.93292,30.06371,20.82683,-61.08579,1.556241,8.631845,25.10359,0.715095,4.110545,3.16563,4.122484,-0.045994,-4.845376,-5.063471,0.058854,3.946546,-6.425063,8.418431,0.198831,0.040937,-0.222175,1.185481,0.920118,0.239391,-0.017724,-1.852154,-1.762822,1.020003,2.123937,-1.814433,-0.701322,0.512579,0.012027,dog
-26.94562,-37.58172,-16.3784,16.22984,28.534,-39.68502,12.41184,32.09746,27.42707,-74.79108,-3.738304,14.94375,25.16142,-0.099652,4.146705,2.872687,4.22572,0.902728,-6.588603,-7.714358,1.763313,6.578126,-7.436347,8.423879,-0.577455,0.045478,0.183397,0.466698,0.331487,-0.151625,0.770352,-0.63257,-1.982479,0.029167,2.14514,1.164573,-2.647097,1.170385,-0.001576,dog
-23.03546,-28.91725,-11.34241,24.20137,27.0129,-50.33128,3.424283,35.35297,37.42476,-83.29626,7.528417,8.009876,25.19107,0.259066,3.807972,3.08728,3.494671,2.095608,-6.764128,-9.533237,1.89765,8.73605,-4.25884,3.371349,0.82147,0.029588,0.056962,-0.857437,-0.566085,-1.206696,1.170967,1.52705,-1.221158,-1.424561,1.320544,4.289092,-5.449832,2.404847,-0.009867,dog
-24.10517,-29.21437,-8.686321,28.11936,34.03349,-61.17158,-10.13057,39.14455,44.44626,-84.74123,15.67795,9.33001,25.21832,0.760099,2.471279,1.768695,2.524987,3.667313,-3.722223,-11.15591,-1.616926,9.896967,2.852901,-3.157605,4.877411,0.015831,0.14098,-1.047111,-0.754976,-1.517016,0.465663,2.592487,0.5773,-1.941028,-0.064006,3.96752,-5.174893,2.261058,-0.010828,dog
-25.58106,-28.27177,-7.929174,30.24937,38.67482,-60.75012,-23.46206,36.02841,55.99748,-77.40491,8.704858,15.54607,25.22308,0.570028,0.661072,0.887203,-1.060627,4.426551,1.356683,-9.448485,-5.37383,8.889845,9.87577,-13.03999,9.495634,0.006425,-0.370715,-1.480473,-0.847037,-0.850434,-0.793838,1.71131,2.78044,-0.578787,-2.221043,0.650526,-0.426429,-0.737149,-0.006434,dog
-21.87232,-25.54807,-9.241547,25.83077,41.03961,-53.08671,-29.92453,23.67511,67.62554,-63.47224,-20.11455,35.56271,25.22457,0.449765,0.484599,0.197847,-1.081712,2.065573,2.313425,-4.870233,-4.306087,6.181199,5.333947,-9.244917,6.390752,0.002918,-0.486654,-1.20503,-0.447612,0.311409,-1.886798,-0.378857,4.277504,2.021698,-4.128399,-3.522628,5.623582,-4.461111,-0.005387,dog
-21.30174,-27.44505,-6.628784,20.04253,45.64259,-47.59029,-33.92117,16.21854,70.28435,-44.5519,-39.77527,42.3717,25.22007,-1.43934,-2.601051,-0.362483,1.045849,-1.07271,-1.225401,1.226127,0.348296,-0.511284,-2.246732,4.282858,-3.620943,0.003873,-0.245639,-0.530095,0.045658,1.161923,-2.343601,-1.715325,4.096246,3.698614,-5.184527,-5.145003,8.840704,-5.638631,-0.011866,dog
-23.99601,-27.20474,-8.347282,27.81422,40.87746,-56.18437,-29.25218,27.51905,68.20882,-74.498,-6.306565,27.87096,25.23441,-0.668485,-1.92281,0.155477,3.028796,-3.017044,-4.325466,4.894307,5.630503,-6.044464,-8.698986,16.29888,-10.86985,-0.009828,0.345202,0.255395,0.522804,0.488678,-1.7062,-0.783271,2.317658,3.088826,-5.016117,-1.539743,4.962467,-2.61442,-0.02547,dog
-31.71592,-40.44869,-10.18872,34.4869,33.39234,-65.3283,-17.6676,35.84792,53.14942,-83.12569,23.21516,1.287228,25.23753,-0.099042,-0.7857,1.136676,2.693733,-4.750148,-3.900496,6.150476,8.150946,-10.91996,-8.832782,18.39163,-10.06722,-0.04653,0.954794,1.035944,0.834758,-0.25748,-1.04159,0.707055,0.721065,1.27624,-3.888618,2.983431,-1.409258,1.813683,-0.046554,dog
-20.00766,-28.66029,-6.684195,33.75257,32.07951,-65.84504,-13.57978,42.01294,45.97069,-87.68028,29.88465,1.755676,25.1667,1.505623,0.853899,2.062285,0.537738,-4.626707,-0.265383,4.255883,7.236716,-13.69505,0.928259,8.513033,-3.45821,-0.099229,0.499084,0.291903,0.851213,-0.646397,-0.779889,1.222096,0.632802,-0.774835,-3.263264,6.384673,-5.189767,3.443917,-0.076532,dog
-23.79112,-30.64577,-1.776945,30.54202,26.29083,-62.26244,-11.00499,49.72633,26.80362,-82.12467,34.08726,5.093232,25.02128,2.247576,1.190315,2.857902,1.003981,-5.475829,0.279831,5.150665,5.926392,-16.12908,7.856803,1.129493,1.741651,-0.184195,-0.304153,-0.389454,0.707302,-0.59064,0.103437,0.341322,0.891205,-2.136891,-1.738853,7.132593,-5.550292,1.920372,-0.132014,dog
-20.43029,-27.83671,-2.241745,32.47535,21.29468,-59.04422,-11.30407,56.76343,12.90647,-70.35722,30.82255,8.676908,24.84639,0.653627,-1.4513,3.550928,0.64169,-6.553646,-0.30515,8.558222,2.868604,-19.75622,14.87959,-1.018885,0.445293,-0.323655,-1.424378,-0.90132,0.502524,-0.557662,1.371624,-1.014403,0.731511,-2.571429,0.756167,4.691991,-3.613406,-0.359076,-0.158069,dog
-20.26672,-34.90891,1.879566,40.14541,11.40561,-67.32956,6.947874,58.10463,-10.96388,-52.5032,28.39367,6.534867,24.47671,-1.19381,-1.580372,3.928864,-0.311445,-3.269495,-2.174005,8.455333,-0.349455,-16.58364,19.85452,-4.593871,-2.417112,-0.594384,-1.715559,-0.548937,-0.08702,-0.81761,2.825223,-1.297529,-0.938522,-2.158931,3.821105,1.382186,-2.482935,-0.905745,-0.106788,dog
-18.50172,-33.78522,9.242188,32.15932,6.75389,-64.83723,20.2349,52.16681,-33.92668,-28.09306,27.63701,3.261324,23.82071,-3.895572,-2.267355,4.039424,-1.592857,1.128246,-4.110478,6.261106,-2.482505,-9.686938,18.38936,-6.692317,-3.174207,-0.684481,-1.269525,-0.16626,-0.574083,-0.232855,3.12749,-0.935286,-2.091049,-0.372309,5.752194,-2.221411,-1.39526,0.153059,0.030193,dog
-30.72445,-35.57337,12.12541,29.1428,17.21375,-70.23595,15.50219,50.27737,-32.698,-3.984172,12.71067,-4.284535,22.56219,-4.055621,-1.14634,2.178553,-1.966793,4.809339,-4.305153,1.606616,-2.192706,-2.058199,13.01285,-8.448466,-0.977323,-0.537721,0.319597,0.137491,-0.706005,0.154396,1.074138,0.424149,-1.760889,1.192006,3.655556,-4.803309,1.134069,0.716512,0.215319,dog
-34.67928,-38.84126,12.83246,30.01236,24.03184,-78.14341,15.7243,48.26454,-24.66116,-2.669934,5.20247,-1.784425,22.38124,-4.263093,-2.499614,1.555666,0.305087,5.044386,-3.916007,1.527334,1.928684,1.742026,7.193368,-6.067889,0.490696,-0.20102,1.658616,0.559117,-0.452615,0.080528,-1.250892,1.905538,-0.930654,2.049885,-0.005332,-5.058813,3.677361,0.166054,0.311916,dog
-32.45604,-38.11259,10.9772,31.38492,26.81332,-82.20223,17.23625,49.09223,-25.88764,-0.150523,-2.631387,4.171126,22.50784,0.587933,-0.776788,1.640719,-0.488439,0.143125,-0.150494,2.017771,3.404979,-4.020339,1.435966,0.764262,-0.667004,0.240481,2.061076,0.966065,-0.327428,-0.191704,-2.47344,2.222227,-0.355793,1.573805,-2.111487,-4.631919,4.833853,-0.399189,0.301205,dog
-38.95139,-45.01368,17.59463,32.56369,27.17604,-78.43412,27.00454,62.40279,-28.62173,5.956956,4.968598,1.48697,22.84279,2.075732,0.343451,2.045264,-1.929394,-2.793106,3.339883,1.40226,4.968075,-8.732527,-1.116264,7.088122,-2.499096,0.485996,1.511623,1.592072,-1.130904,-0.101068,-1.932511,1.625574,-1.638032,0.132201,-0.189423,-5.278761,3.939484,-0.203264,0.200383,dog
-25.64873,-36.37109,17.94792,25.42494,16.35728,-70.84307,19.95092,60.23314,-50.81941,-1.117789,16.64892,-9.255252,23.53382,3.080347,2.262452,0.296613,-1.808071,-3.639113,3.178036,-0.10981,4.156621,-7.378357,-5.99193,9.142795,-1.478374,0.624797,-0.086874,1.067804,-1.897743,0.758328,0.150722,0.520548,-2.809251,-1.143971,5.658282,-6.245065,1.692256,0.59866,0.050451,dog
-27.70428,-37.99475,19.57342,23.34538,15.29434,-67.12357,21.37827,67.53446,-55.85791,-7.767622,31.00293,-7.566716,24.29823,2.048813,3.941128,-3.426802,0.459564,-2.727049,2.547598,-5.599037,2.213868,2.473918,-15.48649,9.440268,-0.119939,0.608738,-0.616208,0.358744,-1.994307,1.183621,1.46062,-0.104876,-3.177452,-2.284396,8.863865,-5.526847,-0.870192,0.808486,-0.078813,dog
-22.67787,-30.3098,11.47087,26.95372,14.55861,-71.96732,19.50034,67.3095,-49.16134,-23.24788,30.06542,1.306098,24.90411,0.167022,2.763394,-5.111964,2.108723,0.863706,2.84839,-8.527834,-0.937772,18.66785,-22.60425,8.049471,1.136716,0.431364,-0.775874,-0.716683,-0.859502,0.860674,1.706956,-0.075354,-2.28498,-1.658385,6.344295,-1.236825,-2.588914,0.160968,-0.165557,dog
-30.19276,-28.33869,3.699138,34.09713,14.44013,-65.134,-0.765351,69.93394,-17.08118,-60.41045,45.46169,-4.393401,25.20134,0.451353,1.886699,-5.22198,2.030313,2.258587,2.980328,-10.27599,-3.90671,22.5637,-20.44434,3.283825,0.23579,0.18865,-0.542697,-1.316395,0.812721,0.07442,0.933857,-0.501384,-0.021235,0.33588,-0.781326,4.632367,-3.53973,-0.011585,-0.189256,dog
-23.56938,-27.38215,0.325238,30.59269,21.10291,-57.59591,-11.61644,54.34454,23.13146,-87.8176,49.66689,-5.158331,25.23909,-0.000293,-0.293751,-3.103308,1.709924,2.40285,2.584903,-9.196236,-1.075016,14.29823,-9.697128,-0.723557,-0.851399,0.007056,-0.127946,-1.249393,1.801661,-0.904091,-0.092471,-0.421986,1.435722,1.765587,-7.161143,8.474791,-3.794082,0.433621,-0.179656,dog
-25.00176,-30.02508,-0.963664,31.67746,23.31512,-59.40764,-14.44329,54.48339,20.81418,-77.70448,37.62132,-3.155549,25.07399,-0.581012,-1.112276,-0.367527,1.031062,1.172662,0.172422,-5.371012,3.96189,0.752098,1.221785,-3.871867,0.816191,-0.125389,0.492205,-0.87143,1.47936,-1.471439,-0.246436,0.46321,2.133136,0.175656,-6.42813,8.27148,-3.706667,1.139371,-0.148489,dog
-25.27483,-30.93536,-1.714271,36.71317,22.13536,-61.90599,-19.64187,69.6597,3.38211,-63.08651,30.36782,-3.569821,25.00306,0.043475,-1.984083,1.469116,-1.912107,0.944311,2.142414,-3.80171,3.955863,-6.232068,8.936648,-7.343094,3.014621,-0.309897,1.080356,-0.004521,-0.121758,-1.345854,0.815458,1.039658,1.390607,-4.057276,0.189006,5.228189,-4.56161,1.911106,-0.063212,dog
-32.24509,-32.12347,2.881258,36.1922,19.78721,-62.11685,-23.60769,82.08582,-3.446014,-66.66708,35.75188,-1.106702,24.69241,2.890496,-1.625284,-0.111389,-3.515868,1.755675,5.517623,-2.307573,-5.543869,0.688192,11.59617,-11.93974,3.999635,-0.395319,0.850898,0.199223,-1.555051,-0.158041,1.672142,0.993293,0.052849,-6.656093,6.126576,1.903984,-4.270768,1.648459,0.055708,dog
-19.73034,-36.25338,5.748359,18.77479,27.58842,-45.52923,-26.04279,60.32264,4.101216,-48.65306,13.88614,8.89035,23.88039,3.665735,-0.059852,-3.840164,-2.74588,6.188635,5.110592,-3.77492,-16.60852,15.27521,11.25662,-19.49767,7.112409,-0.174037,-0.229618,0.361328,-1.807223,1.478698,0.589448,-0.271713,0.267843,-4.254556,5.626709,-1.838268,0.03058,0.127838,0.14182,dog
-13.32152,-35.49249,-5.251926,23.06732,29.36696,-40.0079,-22.78069,31.43258,23.89559,-26.94037,-13.83656,10.61254,23.65873,1.862346,-1.078276,-5.488141,0.657746,6.911209,3.654795,-5.120163,-19.03638,20.63134,9.581715,-19.14842,7.00959,0.085223,-0.95353,-0.646492,-1.409225,0.356301,-2.496668,0.604718,2.029016,0.245781,-0.931401,-2.515063,5.924539,-1.605002,0.114093,dog
-16.40794,-29.55011,-16.8485,29.54621,48.28866,-47.40751,-38.92997,11.94374,66.08736,-26.66674,-42.3263,26.1326,24.64972,-0.590539,-0.450947,-4.878623,3.394577,1.313782,1.715261,-1.056201,-10.57066,11.9299,0.752536,-3.585858,2.148832,0.158931,-0.210387,-2.016422,-0.402161,-2.780923,-5.2959,2.516604,4.855637,3.405746,-7.956958,-0.118353,8.736568,-4.028055,-0.001053,dog
-24.59456,-40.86648,-13.26101,34.09521,43.99314,-42.90374,-42.76492,11.09336,68.71761,-29.75167,-31.88399,25.32013,24.73386,0.250983,-4.662198,-6.638287,-4.804593,-8.290236,10.23888,6.478147,-7.333894,-2.296162,4.272896,9.727048,-1.543586,0.008664,1.00411,-2.073778,0.264814,-5.444075,-4.627383,2.940246,5.438378,3.415519,-9.142504,2.724929,5.745005,-4.145438,-0.052929,dog
-17.04652,-35.82111,-14.64021,30.23373,26.84424,-35.50501,-21.33167,17.63895,41.33973,-43.48473,4.980567,12.28072,24.13748,3.41948,-8.35,-5.275894,-13.91933,-12.69014,14.40157,14.70411,-5.431029,-13.04583,13.31927,9.747441,-8.751276,-0.14102,1.059935,-1.464217,1.432512,-4.959952,-0.919805,1.146979,2.341567,1.567008,-4.711644,4.077849,-0.728724,-1.85397,-0.0104,dog
-11.74732,-55.66798,-39.5475,-1.299403,-1.362012,5.23525,0.810899,-8.0845,24.7886,2.8331,11.14525,9.82055,23.95817,4.877888,-7.497639,-3.965438,-17.90568,-9.223742,12.01287,14.19157,-4.528605,-12.59331,16.92299,2.909958,-8.267544,-0.029444,-0.19773,0.778669,2.893318,-0.255614,2.494148,-2.970491,-1.638418,2.398057,0.781677,-0.66425,-3.913338,0.437742,0.046846,dog
-5.734163,-63.89936,-30.08472,-22.35312,7.515522,0.530851,12.80265,-5.622476,22.82271,23.63722,-15.10371,-9.873993,24.33246,2.395681,-6.354312,0.947512,-14.85464,-2.818491,6.563163,6.794919,-4.138263,-6.479743,14.81674,-3.820934,-3.759039,0.125983,-1.78593,2.068686,2.297847,3.895879,2.080318,-4.819631,-4.396416,2.382913,3.747156,-4.766634,-2.399605,2.557389,0.049314,dog
-5.861297,-64.31555,-25.36595,-29.13975,7.538783,-0.857316,11.12578,0.081045,15.00958,21.30231,-7.29206,-4.940238,24.48915,-0.225769,-1.766698,4.716599,-5.615005,-0.755322,-0.694373,2.240652,4.010005,-1.670823,0.202913,-3.055454,-1.850993,0.109393,-2.024839,2.208361,0.968707,5.571662,0.594467,-4.093078,-3.851736,1.730524,3.791466,-5.154986,-0.558234,1.61281,0.004876,dog
-8.011126,-63.26889,-16.99343,-30.1193,8.301392,0.35709,7.48548,-7.13514,13.83052,21.36434,-4.905448,0.865916,24.5019,-2.958341,-0.872044,1.872325,-0.585267,-6.522764,-3.342963,-1.302515,2.214233,0.228709,-2.153858,0.732121,0.827391,0.036132,-1.127245,1.842021,-0.734771,4.43995,-0.503088,-2.707289,-1.69842,1.259665,2.628404,-3.227341,-0.025924,0.292462,-0.018276,dog
-11.73769,-64.8167,-22.51016,-25.49134,-5.531557,1.850266,14.67274,12.72185,20.93058,4.984103,-9.231155,-4.804368,24.42042,-2.569296,0.803035,0.415689,2.81795,-4.399273,-3.499457,-1.018389,0.947767,3.009797,-0.366639,-2.157738,-2.496706,0.039861,0.055023,1.01937,-0.649634,2.054538,0.510044,-1.167486,-0.251201,-0.341629,1.259543,0.073089,-0.36088,0.248331,-0.001893,dog
-17.58768,-68.009,-22.15099,-27.10365,-18.56313,-17.53776,4.516593,-0.871715,21.00576,21.02703,-10.47356,-5.804975,24.54749,-2.06878,1.570926,-0.575891,3.128633,-3.511958,-5.570743,-0.06766,3.691183,4.321969,-1.035192,-4.399409,-1.973875,0.069369,0.984187,0.623292,0.583261,0.227607,1.759102,0.154444,0.651474,0.185285,0.367248,-0.158876,-0.363091,0.416878,-0.008825,dog
-13.9195,-57.93032,-20.70872,-16.55782,-1.025323,-9.407176,7.518276,1.688166,26.47095,19.63777,-15.29669,-14.08832,24.66566,-0.395437,2.108668,2.692535,2.800732,0.289496,-5.417913,0.367218,1.563385,2.58026,0.009023,-2.29409,0.791296,0.083311,0.841611,-0.475459,0.562583,-1.582329,0.927759,0.889819,0.473979,-0.888893,-0.714765,0.196638,1.34885,2.137922,-0.05399,dog
-17.26412,-58.85745,-20.7736,-18.94289,-11.51151,-21.8679,10.72442,16.83762,32.67018,8.86155,-23.86972,-4.361482,24.72612,0.875666,1.5916,3.650205,0.561378,-0.07164,-1.611515,1.262049,2.832848,2.279718,-3.136067,-1.015158,1.267781,-0.029716,0.641584,-1.111648,-0.097484,-1.742243,1.145627,2.718704,-0.087901,-2.364989,-1.260628,0.739917,1.679156,1.47101,-0.094972,dog
-13.87665,-58.84914,-9.736175,-15.56806,-7.609882,-23.07423,13.40493,11.68411,27.99967,11.11196,-14.00352,-1.569637,24.74766,0.166536,-1.584595,1.115558,-3.810069,-1.480639,-1.029976,0.686649,-3.067531,0.457096,1.666988,2.894387,6.572074,-0.180545,0.030432,-1.218234,-1.2364,-0.853684,0.932886,3.490807,-1.389629,-1.686073,-0.827276,0.116041,0.590692,0.193079,-0.107991,dog
-13.23078,-59.59159,-9.38624,-24.79165,-15.62905,-18.7618,7.883515,8.294553,31.63999,9.609605,-16.19594,-5.725415,24.35792,0.858155,-2.140682,-0.274824,-2.277182,3.101243,5.82881,-0.666878,-5.818301,-0.91959,1.835413,1.402132,2.490784,-0.273564,-0.380899,-0.19271,-0.797841,1.255109,2.026602,2.825315,-2.813105,0.403087,-0.083936,-1.724964,-0.841033,-0.66991,-0.070082,dog
-15.10349,-65.48622,-20.82461,-32.68379,-6.369748,-16.11011,12.37197,-9.377957,29.27152,27.59868,-4.661655,19.45401,23.94704,-0.234519,-2.116361,-1.52695,-0.04841,3.367483,8.315962,-5.61646,-2.541406,0.043536,-1.896511,-0.549274,1.145187,-0.334718,-0.427638,1.223409,0.423562,2.646247,1.733554,1.078139,-3.356266,3.886793,1.769153,-4.396993,-2.589293,-1.928504,-0.010831,dog
-12.35992,-66.24232,-16.60351,-21.77094,3.374634,3.79409,7.906503,-1.722852,27.4363,9.795254,-21.52999,-2.419384,23.75861,-0.828304,0.893932,0.982255,4.956092,7.637309,7.842092,-9.651918,4.585219,2.066817,-9.979137,-3.498492,0.631675,-0.303041,-0.335038,1.824451,1.207568,1.580784,-0.292344,-2.342856,-2.590056,5.100781,3.227114,-3.700822,-1.938695,-0.748862,0.027433,dog
-15.48467,-66.10558,-13.76229,-17.32046,-0.27431,7.227637,-14.68887,3.985787,30.31919,1.536577,-14.08286,2.503283,23.37372,-1.128423,3.015146,2.604829,5.804529,4.919098,3.354079,-11.60216,11.16467,7.809656,-14.4107,-7.601768,-2.140893,-0.21996,0.143461,1.643176,1.541362,-0.195269,-1.440599,-3.400772,-0.490047,4.13495,2.167766,-1.07719,-0.422437,-0.66547,0.034714,dog
-17.18171,-54.81226,-8.006127,-7.692848,19.50978,8.779783,-26.84565,24.53878,41.45024,-27.25503,-28.97779,5.908325,23.12937,-0.370081,4.415821,3.697127,2.70027,0.863713,-3.40453,-10.62431,12.83257,11.33292,-10.4116,-4.765094,0.389514,-0.193777,-0.245662,-0.025601,0.884785,-1.86322,-2.858625,-2.797058,2.206859,2.831929,-0.712968,2.619016,2.768144,-1.007854,0.005029,dog
-18.33472,-56.12552,-12.09916,-10.70019,10.15817,-1.832559,-28.26275,33.31459,61.31283,-25.92969,-38.9466,4.58569,23.16186,0.253675,4.338573,4.822424,0.103156,-0.448717,-3.064586,-7.580499,14.00967,6.249316,-7.066228,-2.028156,-2.061084,-0.215779,-0.655316,-0.841729,0.848364,-1.447648,-1.410108,-1.934594,3.816256,0.711014,-4.530872,3.283646,4.951211,-0.513825,-0.024362,dog
-12.7853,-49.15324,1.050563,-11.57972,2.476958,-8.698461,-38.4281,47.77559,68.6041,-28.52962,-32.9236,-1.513016,22.89565,-2.747661,0.104211,4.297384,-1.509322,-3.971909,-2.933865,-0.628453,17.32237,-0.717854,-0.556295,7.555424,-4.447497,-0.279987,-0.883423,-0.886421,0.186977,0.232987,0.0966,-1.565009,4.234813,-1.666755,-5.777941,2.160365,3.960064,0.041482,-0.019853,dog
-16.4145,-47.24222,5.821486,-14.86125,5.998516,0.643831,-46.80014,62.41573,47.98884,-33.15727,-22.25074,-4.091465,22.41168,-3.216211,0.962306,6.546521,0.671084,0.28637,-6.554224,2.481191,12.47484,-8.819319,-2.920126,10.99403,-2.291515,-0.298665,-0.056606,-0.084145,-0.875738,1.856477,0.262749,-2.139098,3.332822,-4.666353,-3.352895,1.138013,1.394068,1.383898,0.000414,dog
-31.88012,-58.73285,4.520472,-13.15893,1.730058,-7.127738,-20.71922,96.60006,44.52296,-26.42272,0.451396,-11.99059,22.10453,-3.052253,1.67185,3.769964,3.581239,0.97917,-9.484755,5.518912,5.266207,-10.02247,-1.682829,8.524136,0.712141,-0.251598,1.575062,1.240591,-1.558885,2.541026,0.437705,-0.443911,1.399081,-7.058948,-0.972047,0.370142,-2.353707,1.937541,-0.000653,dog
-24.86836,-46.52419,18.8985,-6.555163,11.96347,-35.38904,-24.71124,71.27657,29.2568,-41.58377,-0.663951,-1.633097,22.0641,0.122941,3.134028,0.707443,6.840262,-1.610511,-10.48463,6.00993,-3.294013,-5.862852,-0.812895,4.457826,2.278587,-0.227902,1.777696,1.51742,-2.401413,1.532659,-0.744702,3.017478,0.761126,-6.407801,0.284195,1.847661,-2.991376,1.18358,-0.100943,dog
-23.81963,-41.15301,13.36188,2.17343,4.390332,-38.1058,-21.87799,69.6762,27.85778,-32.73051,-1.096313,0.818508,21.81145,3.458073,5.221307,-0.577502,8.111217,-0.834947,-3.188216,4.602581,-10.08794,-7.056322,0.240801,-0.945009,2.955158,-0.318634,1.208413,2.233012,-1.839552,-0.841566,-0.45462,5.466314,0.302114,-5.353797,-0.476993,2.321754,-1.44347,0.151332,-0.26982,dog
