@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric
@attribute catordog {cat,dog}

@data

6.578601,-27.80447,-33.47587,-23.50614,-30.28034,-23.77521,-14.23858,-5.484548,9.673759,14.35671,11.12733,14.60793,22.67464,-0.645354,-7.237295,1.282425,1.835649,-3.530792,-4.209179,12.11637,11.32325,6.154944,-0.600093,-3.192307,5.302528,0.517309,-1.384055,0.907916,1.898253,0.415628,1.172399,2.078067,3.461396,2.454222,0.061532,-1.164196,-1.410684,-3.526638,-0.11435,dog
3.198574,-34.08065,-38.54857,-25.42731,-30.29628,-32.07919,-1.843423,2.288713,15.70285,13.99895,5.799405,25.07788,22.87118,-1.163133,-3.607468,2.803788,0.754964,-0.630864,1.367517,13.18166,9.85259,5.304092,-0.685645,-0.14862,-2.174153,0.567257,-0.740045,1.835891,1.48434,-0.390356,1.514416,2.633348,0.702596,-0.05335,-1.092719,-0.40874,0.253268,-4.859624,-0.024759,dog
1.530202,-37.35698,-29.20413,-18.80403,-23.75764,-32.92768,14.38379,13.25869,11.57676,5.57438,11.85531,25.88053,23.08142,-1.890766,-1.879813,1.742807,-0.104597,0.622184,3.028637,9.988141,9.306789,6.392843,2.80098,1.929173,-7.189486,0.62507,-0.198899,1.076184,-0.112842,-1.189028,0.948464,1.948661,-1.701479,-1.84248,-1.287641,-0.160909,-0.111208,-3.749573,0.007105,dog
1.378793,-37.49373,-28.1904,-24.93019,-25.31258,-13.76905,19.30704,20.10909,25.671,21.89887,21.08158,-1.770112,24.54882,-1.682776,-1.591371,2.844856,-1.629443,0.425097,3.990125,8.959951,7.193542,3.58427,-0.100875,0.502889,-10.73142,0.657508,-0.208762,0.548902,-0.632727,-0.793174,0.463952,0.784873,-2.715121,-2.508857,-2.315526,-1.57387,-1.79812,-0.889966,-0.074244,dog
-1.965338,-35.497,-29.94092,-24.27769,-29.66127,-17.78709,25.12688,32.13921,36.6539,24.41165,13.1321,-7.915503,24.96116,-1.380026,-2.864422,0.697679,-2.917287,0.683546,4.222821,5.719831,3.440379,0.576649,-1.697022,-4.0741,-9.1667,0.507708,-0.262952,1.055408,-0.397429,-0.113304,0.002265,0.705872,-2.778129,-3.01539,-2.57304,-2.184548,-2.38275,0.553673,-0.11538,dog
-3.467535,-42.9675,-23.9559,-30.8377,-25.21898,-19.69886,37.58479,28.81617,21.08564,4.075939,7.675454,-11.6812,25.21885,-2.46231,-0.370653,0.162714,-1.804559,1.658213,4.694788,1.740208,0.241507,-3.365438,-6.305995,-6.137582,-5.635378,0.254716,-0.492709,1.861385,-0.164851,0.832219,-0.37069,0.397385,-2.70831,-1.838475,-1.000532,-0.79685,-1.707246,0.922817,-0.110112,dog
-2.946763,-48.9422,-27.83299,-30.43671,-20.38671,-8.848677,33.84407,26.10705,16.75269,6.000736,-1.812121,-14.99743,25.28495,-2.815757,2.786866,1.096731,-0.583557,0.016949,6.205666,-0.29263,-2.294143,-2.997502,-5.019202,-6.664343,-6.96914,0.249566,-0.404781,2.078754,0.63739,1.204181,-0.787495,-0.543942,-1.82601,0.262006,0.800906,0.732718,-0.085418,-0.041726,-0.074114,dog
-10.44205,-32.62439,-28.4308,-30.87347,-21.6588,5.235678,23.64949,24.33271,18.79441,-0.425646,-2.134218,-26.40604,25.66051,-3.428453,4.889907,1.821073,1.364787,-1.095057,4.985627,-1.57537,0.868428,0.368688,-2.424035,-6.738219,-7.216118,0.236022,0.36117,0.290455,0.633503,0.854824,-0.494276,-1.502392,-0.384262,1.852094,1.936805,2.228282,0.798621,0.220172,-0.082735,dog
-12.55687,-26.73422,-22.21982,-27.17758,-31.35662,0.773971,30.63138,22.91023,22.812,1.566429,-15.28478,-35.39878,25.98816,-2.920862,4.899068,3.055449,1.518944,-1.877294,1.357694,-1.752432,4.43695,2.714114,0.025587,-4.20087,-8.584963,0.146486,1.195525,-1.996216,-0.025771,0.197788,1.212889,-1.717979,0.410357,1.131511,1.442035,2.323877,2.116529,2.394996,-0.168705,dog
-15.80475,-29.62196,-17.65712,-25.64333,-25.20931,0.41795,31.31428,34.75672,19.89942,-5.82708,-19.27931,-37.56112,26.04735,-0.603909,0.025519,2.350873,1.418312,0.133955,-0.393184,0.548799,6.13643,3.462781,2.313021,-3.376215,-3.726609,-0.107421,1.858387,-3.412098,-1.039382,-0.606272,1.891997,-1.018398,0.287911,-1.895716,1.033095,3.106849,3.099086,3.790805,-0.208589,dog
-14.86972,-25.94808,-17.94258,-25.45706,-27.99792,0.348655,21.24951,43.07979,29.77076,8.82939,-14.24392,-52.34471,25.82396,1.749594,-4.76202,0.702978,0.378618,5.466891,0.305177,0.697071,0.729409,2.665626,4.231654,2.237302,3.261087,-0.422236,1.625474,-3.152933,-1.58447,-1.091552,1.053915,-0.4856,-0.489409,-3.890997,-0.098958,1.97428,2.613767,4.896993,-0.164656,dog
-12.30517,-32.88987,-18.81505,-24.64217,-22.66838,3.482415,31.08442,44.93008,32.62894,7.507978,-19.53572,-36.56612,25.20551,3.528252,-7.340037,-2.199602,-1.096413,4.692834,0.419897,-1.360568,-6.756382,5.558405,11.00718,5.538125,5.814881,-0.522564,0.665221,-0.912687,-1.325543,-0.889484,-1.305188,-0.812695,-1.195176,-3.154397,-1.909873,-0.051935,2.207809,3.300822,-0.074982,dog
-5.55869,-48.91036,-18.12596,-25.78507,-5.292633,0.767625,34.23167,21.47059,29.77537,16.05717,-3.970061,-19.59085,24.2979,3.140427,-7.18282,-2.591663,-2.681454,1.112839,-1.476846,-3.244792,-8.571629,1.171512,5.549907,4.410796,11.12926,-0.469222,-0.616504,1.40866,-0.431446,0.112649,-3.075485,-1.107886,-0.87044,-0.088976,-2.919313,-2.170549,0.289539,0.775127,-0.030802,dog
-2.819,-54.841,-28.56344,-30.96139,-13.09779,2.30795,18.02037,11.77941,47.68914,45.59493,3.274379,-24.86364,24.19756,2.026777,-3.327513,-2.629521,-1.499073,-4.214962,-3.565646,-3.456149,-4.985039,-5.339526,1.39422,6.576083,8.843412,-0.458839,-1.327394,2.476239,0.545334,1.486567,-1.920744,-0.706853,-0.266381,2.210592,-2.755299,-3.649742,-0.717305,-1.097616,-0.07343,dog
-3.910671,-50.88661,-26.0267,-35.70472,-27.21902,-6.44834,11.55758,16.79698,28.09822,17.53545,-3.594997,-2.549657,23.98183,-0.582189,0.275019,-1.239293,1.143193,-5.456635,-3.24148,-2.607337,-0.601144,-6.481973,-1.81461,3.166016,5.622457,-0.60811,-1.165712,2.210376,0.615661,2.180879,0.306676,0.35078,0.259343,2.040402,0.291729,-1.255828,-0.949544,-3.26333,-0.078278,dog
-2.995288,-48.53931,-28.01229,-27.17771,-32.77999,-10.73783,25.14073,22.34169,6.769886,13.73994,13.15716,-0.869655,23.06935,-1.247409,1.312241,-0.149117,4.4241,-1.626149,-2.232053,-3.011199,0.311333,-4.391347,-3.55927,2.573989,3.080202,-0.820269,-0.606296,1.177022,0.035381,1.021498,1.334129,0.855352,0.153539,0.99607,3.343389,-0.055719,-2.346657,-2.84454,0.018859,dog
-8.381488,-50.68612,-24.59801,-21.96094,-22.7347,-8.916883,17.6348,13.18374,17.82514,22.91161,6.918627,-3.475555,21.82146,-1.051041,1.549185,-0.75356,5.261356,1.351815,-0.38974,-2.170551,-1.017803,2.156068,1.747514,1.664121,-2.305785,-0.679896,0.231944,0.540426,-0.704637,-0.238931,0.973207,0.669031,0.655175,0.615601,2.810692,0.024504,-1.837535,-2.218467,0.151944,dog
-6.820638,-48.38005,-30.02337,-15.71278,-23.47069,-7.618046,-0.074242,15.1427,30.86895,25.1105,10.88751,-8.999681,21.17639,-0.770278,1.920515,-2.695484,1.549336,-0.94854,-0.714756,-2.906848,0.20364,7.058398,-0.665435,-4.406253,-1.415167,-0.328651,0.147002,0.403223,-0.421149,-0.832619,0.483139,0.268029,1.288624,0.802072,0.354579,0.237465,-0.658806,-1.134969,0.159227,dog
-7.253202,-43.22032,-28.78896,-15.13041,-25.1146,-9.956936,13.31231,15.30746,26.82902,20.58774,5.860435,-10.01357,21.52883,0.338968,2.673013,-3.489294,1.385919,-0.929403,-0.654973,0.616363,2.53071,1.846614,-3.139008,-2.531537,-3.222193,-0.094197,-0.179528,0.37752,0.595397,-0.390255,0.629424,0.063751,0.974026,0.518224,-2.694196,-0.159336,1.293191,0.890233,-0.014012,dog
-7.410819,-42.66964,-39.39423,-22.8463,-36.33274,-13.79159,12.76773,22.29803,37.55994,11.5747,-8.345007,-4.676482,21.57241,-1.207406,2.766439,-0.886996,2.198724,1.930157,-0.759293,2.038462,2.547438,-2.463727,0.071315,1.377786,-2.13644,-0.316981,-0.670812,0.457653,1.772935,0.622101,1.614507,0.510218,0.399652,-0.657359,-4.220675,0.266681,2.732111,1.323104,-0.196383,dog
-6.391559,-40.17625,-37.35905,-11.46459,-20.95069,-9.104975,14.29563,22.25962,23.71271,13.98447,3.877202,-21.74812,21.15247,-1.730115,3.013822,1.319184,2.985388,3.059584,-0.048718,0.226922,0.401418,-6.553848,0.58246,5.238056,2.506014,-0.75579,-0.739387,0.174178,1.447829,-0.300079,0.389908,0.84323,-0.258954,-1.165325,-2.072307,-0.107225,0.800545,1.559256,-0.19309,dog
-13.28849,-36.06988,-30.17331,-6.552073,-15.90186,-11.84049,9.62641,24.40381,20.10847,28.76871,18.76806,-13.8146,19.77966,-3.089795,4.038377,3.764952,3.860109,5.129504,1.533207,-0.713868,-2.018507,-9.844747,-1.192764,5.369504,2.336248,-0.979771,0.048556,-0.229555,-0.133082,-1.329087,-0.982245,1.01903,0.061817,-0.538997,0.772492,-0.850598,-1.788607,-0.280448,0.017187,dog
-12.96494,-31.45109,-26.8035,-8.350579,-20.03212,-11.17607,16.01758,16.26166,2.785516,14.90304,18.49418,7.085559,18.64625,-2.416773,2.907933,1.423876,-0.945166,-0.579537,2.414926,0.697759,-1.012944,-4.824412,-3.043095,-0.524669,2.337742,-0.728253,0.554172,-0.370503,-1.125208,-1.883327,-1.261562,0.272561,0.809295,1.111776,3.251677,-0.070767,-2.653747,-1.945609,0.21985,dog
-19.5731,-26.84034,-25.84724,-5.102758,-11.14451,-5.090004,8.33742,15.20447,-1.200198,5.151596,11.19402,-7.412084,17.92667,-0.621298,1.671607,-1.604754,-2.481434,-1.16151,3.104033,2.112128,0.559635,0.534015,-2.368899,-4.683887,-3.454545,-0.244815,0.720278,-0.409091,-0.769366,-1.363772,-0.996305,-0.489676,0.869908,1.126273,3.459433,0.73318,-0.811945,-0.966828,0.197051,dog
-15.33312,-30.25136,-32.4027,-16.91508,-26.22705,-0.405589,18.42891,21.79457,10.24499,10.57755,5.040874,-13.26067,18.4377,-0.193504,2.344692,-1.622005,-3.260473,-0.102717,0.528674,2.860401,4.671227,4.515158,0.816694,-3.003983,-4.326636,-0.024016,0.186232,0.276587,0.927169,0.452544,0.975975,-0.947841,-0.553126,0.103359,1.054568,0.691976,0.927654,0.214807,0.010791,dog
-15.21089,-28.31171,-35.39748,-14.677,-18.61194,-1.705567,18.98138,24.43553,19.04881,19.08696,2.075279,-20.91421,18.65986,-0.600038,2.274543,1.441064,-1.801099,-0.090432,0.027952,2.554352,0.770774,2.782633,0.543241,2.549435,0.834299,-0.346637,-0.016547,0.704406,2.053802,0.853929,0.786261,-0.953074,-2.232607,-1.281582,-1.830315,-0.391662,0.90836,1.447252,-0.015546,dog
-16.11357,-18.99194,-30.1384,-19.86583,-16.81199,-10.22492,24.9976,35.00227,15.2368,12.01883,8.033638,-7.796556,18.15957,-1.496241,3.989399,4.536809,0.977384,3.764797,-0.786238,-2.288985,-0.60172,-0.675884,-1.039284,0.496941,1.267354,-0.623389,0.983855,-0.272616,1.492288,0.887252,-0.247767,-1.147558,-4.787174,-3.626073,-1.463353,-0.219548,-0.405957,1.965141,0.258928,dog
-22.18307,-21.09733,-19.77407,-12.63288,-16.3042,-0.040577,17.82484,12.45449,10.21706,7.147164,22.44482,-5.972647,16.33255,-0.052664,4.371283,5.584851,-0.330718,0.83604,-1.003878,-6.476213,-3.211801,-6.02204,-3.399221,-1.89255,0.98472,-0.022856,2.150761,-2.094002,-0.496264,-0.385555,-1.731123,-1.534964,-5.186019,-3.081219,0.673978,0.66109,-0.783579,2.292519,0.624835,dog
-19.32824,-13.91155,-17.53036,-13.05021,-8.556939,-5.169276,7.562261,24.77648,11.28144,11.35103,-2.659191,-14.39468,16.48442,4.452081,-0.066759,3.767541,0.440595,-1.804789,-4.693202,-16.56019,-11.46785,1.60073,1.690183,-2.812775,5.42386,1.108732,2.089858,-3.913076,-2.017272,-0.920518,-2.722957,-1.019182,-2.356243,-2.02961,1.716335,0.639295,1.319418,2.651003,0.686453,dog
-13.86687,-8.995485,-13.77724,-19.73839,-18.55927,-9.252782,-4.682013,13.48942,-9.083714,2.424752,-2.041057,-12.69155,19.38316,7.179608,-6.167388,-0.655624,-3.460479,-5.961253,-5.693385,-16.24014,-9.202258,5.014216,2.483958,0.2864,10.21864,1.911477,0.453327,-3.772653,-2.365122,-0.144024,-1.429765,0.521075,2.548292,1.344792,1.809626,0.232722,1.84139,0.473904,0.324224,dog
1.988743,-25.37666,-14.29911,-14.1101,-24.7084,-29.08483,-46.54991,-22.85445,32.89083,22.83095,6.2127,22.68219,22.17792,5.336911,-10.30664,-2.429311,-2.060325,-6.451341,-3.537394,-9.188234,-7.754542,2.387662,-0.784397,6.004554,9.90541,1.841709,-1.817243,-1.161696,-1.465587,0.120347,0.602031,2.644136,8.740126,5.48968,-1.29273,-1.610946,0.569735,-3.839374,-0.13821,dog
3.056485,-46.20172,-24.66781,-29.40533,-38.03473,-16.54973,-36.3198,-9.741337,24.48345,13.82699,19.44087,26.58211,23.04318,1.771555,-9.372042,-3.142335,0.199621,-3.989506,1.023594,2.579272,1.655504,2.632624,-0.998321,2.905736,1.113465,1.231773,-2.788507,2.184152,-0.084157,0.97373,2.799091,2.801959,9.519369,4.711941,-2.31897,-1.379724,-2.060654,-6.392198,-0.370967,dog
-1.10536,-46.84166,-24.23163,-18.51837,-31.07591,-19.20777,-22.56002,-2.380849,6.436171,1.72792,16.62261,15.49553,23.86295,-1.930107,-4.272912,-2.317038,-0.787722,0.219494,5.168989,17.73073,10.55167,-3.672122,-4.62341,-1.27377,-9.220421,0.757533,-2.070419,3.77124,0.65882,0.131334,3.005413,2.369039,5.955992,2.042578,-1.518561,0.308396,-3.072499,-4.73235,-0.350978,dog
-3.462046,-45.12319,-24.52266,-16.53615,-35.32304,-9.07334,-3.780599,11.53013,17.30674,7.984658,7.282669,-3.530897,24.69951,-3.129419,1.736505,-1.132545,0.771872,4.698786,3.963217,17.89721,5.204342,-3.55074,-2.495155,-6.37771,-12.17943,0.59873,-0.817225,3.110424,1.044461,-0.110777,2.417072,0.918443,-0.54825,-2.198978,-1.408511,0.930175,-1.065597,-0.785965,-0.245933,dog
-4.402525,-47.28048,-25.95687,-24.4833,-24.96678,-6.978073,25.83416,19.26816,18.11858,2.635062,5.92295,-8.363407,25.13743,-2.564698,2.995285,-0.140106,-1.68978,4.231575,6.837989,12.93275,0.683929,-2.113464,1.506002,-4.716217,-7.109893,0.40334,0.204474,0.944886,0.74584,0.526693,0.903879,-0.665117,-5.902969,-4.069751,0.226827,1.973527,1.042898,2.588468,-0.18796,dog
-10.94203,-37.29978,-29.46791,-22.56351,-17.59537,-2.848492,28.96918,5.455865,0.888543,0.897646,-7.097848,-22.38557,25.3996,-1.997273,2.545978,0.991504,0.096767,6.089812,4.78131,2.237012,-4.405519,-5.189262,0.587846,-0.701026,-3.871623,0.179206,0.654025,-1.047233,-0.102165,0.644857,-0.458718,-1.883385,-5.719361,-2.136494,1.056734,1.749918,2.817284,3.555656,-0.172785,dog
-10.18886,-35.77694,-22.45953,-23.95359,-18.78187,11.86975,25.72886,4.075932,4.07795,12.80143,0.231786,-10.62659,25.52961,-1.473812,0.046782,0.350135,2.183295,4.043376,1.43436,-3.95401,-4.992154,-1.718724,3.702726,1.102379,-0.431986,0.027495,0.471669,-1.377246,-0.926575,0.647074,-0.694544,-3.368345,-3.367692,-0.075959,1.092433,0.692237,1.905387,2.427175,-0.117178,dog
-10.55525,-38.14508,-21.31382,-16.31717,-7.966439,5.409297,7.457111,-2.901346,-1.61926,5.840702,6.62312,-21.75742,25.39944,-0.404738,-2.025408,-1.88849,2.05962,2.499296,-2.751895,-2.256207,-2.640088,1.535559,5.156075,4.799412,2.259899,-0.077271,0.237792,-0.691137,-1.068296,-0.411384,-1.135448,-2.383514,-0.458214,1.435397,1.518451,0.006323,0.117622,1.975547,-0.041146,dog
-11.96498,-46.62393,-28.28325,-16.68999,-9.56436,-3.935167,16.82015,-1.514001,10.77886,18.67716,4.57436,-10.83741,25.27498,-1.00262,-1.605253,-3.332982,0.564165,2.554116,-6.237132,-1.659093,-0.578579,-0.013709,2.683071,2.060497,1.96022,-0.054313,0.261635,0.558108,-0.50905,-0.926992,-0.684781,-0.615262,0.601803,1.298496,0.633485,-1.350762,-1.147177,1.005627,0.013321,dog
-12.07766,-42.00333,-35.9985,-15.89721,-9.707646,-8.70551,22.14251,-4.949609,5.215882,23.74015,14.72792,-10.98067,25.14056,-1.04391,-0.083691,-2.50842,-1.150586,1.1572,-3.300515,-1.201518,0.564676,1.550487,1.129288,-0.591974,4.810009,0.014378,0.182873,0.978033,0.248983,-0.57604,-0.213965,1.409316,0.195053,0.892016,0.618724,-1.559886,-2.034374,-0.180622,0.025936,dog
-14.44075,-41.87407,-31.7821,-21.34275,-5.140686,-12.25851,10.0907,2.207167,0.591832,17.26706,6.48187,-6.213867,25.38748,0.153948,1.866465,-1.88515,-0.846563,1.29052,-1.36764,-1.472338,-0.102056,1.441235,-1.037691,-1.937813,3.321094,0.048275,0.54608,0.251323,0.610709,0.079513,-0.448609,2.257612,0.593196,0.422056,1.07755,-0.849303,-0.686446,-1.131146,-0.014593,dog
-14.53691,-40.93846,-32.10649,-19.74372,-4.392276,-6.931609,4.814246,-1.938549,11.22669,12.19219,2.709496,-0.019143,25.41508,-0.068656,1.128895,-1.367492,-0.115215,2.06127,1.859938,-1.374317,1.581733,3.901708,-0.782975,-3.373305,0.676353,0.001115,0.726509,-0.948644,0.923358,-0.294738,-0.326468,1.171666,0.749616,0.217357,0.351997,-0.223632,0.875525,-1.719816,-0.079552,dog
-9.965614,-37.82404,-39.65501,-18.99955,-5.769446,-11.66032,18.12259,-3.52981,14.97963,19.26269,0.894509,0.287292,25.37909,1.240153,-0.954933,-0.849903,0.444045,-0.140966,2.470702,1.393285,1.02317,4.198429,-0.607311,0.018931,-1.628683,-0.120645,0.540183,-1.660601,1.267703,-1.104352,-0.770645,-0.208226,0.198723,-0.339514,-0.459222,0.277216,1.640945,-0.570802,-0.125982,dog
-14.65851,-38.38387,-38.89951,-17.64488,0.913087,0.295087,11.25498,5.827542,17.53052,18.82746,0.65508,-10.84949,25.15033,2.045533,-3.41621,1.590747,-3.269582,0.240603,0.638644,1.113751,1.08885,1.931877,-0.204061,2.807281,-1.31418,-0.298923,0.599056,-1.006278,0.987177,-1.409201,-1.379527,-2.266808,-0.988167,-1.620335,-0.857609,1.045351,1.66591,1.388193,-0.129764,dog
-8.179189,-47.92603,-32.6351,-20.17194,-8.498196,-3.518346,13.83676,3.439974,18.43206,10.91287,7.603734,-8.94211,24.91663,1.797766,-4.16399,2.974247,-4.791139,-1.652369,-1.798122,-1.722758,-1.553183,0.130039,0.058934,3.176621,1.462351,-0.431618,0.182758,0.932034,0.561084,-0.679879,-1.562534,-3.029191,-1.684455,-1.418607,-0.63162,1.329346,-0.252925,2.340908,-0.09144,dog
-5.202456,-52.96851,-27.66271,-35.50543,-1.824884,-7.809376,12.52591,0.020808,19.15986,15.3468,13.39129,-1.975344,24.1517,2.647816,-2.297968,1.65632,-4.54363,-4.080663,-7.33969,-4.757133,-5.231767,1.64786,4.110659,3.377401,6.0718,-0.492219,-0.115722,2.230928,-0.253483,1.276897,-1.667928,-2.085692,-1.297502,-0.590914,-0.492688,0.043719,-2.041674,1.598562,-0.038428,dog
-5.704811,-51.35166,-30.40217,-34.02497,-12.66231,-16.5987,8.873328,-8.39236,14.81516,21.29769,10.40951,3.161973,23.72031,1.8528,3.146116,1.922731,-2.318326,-5.793003,-8.686085,-4.09355,-2.909559,1.182337,3.882058,-1.530756,6.382864,-0.481195,-0.147579,2.120344,-0.463259,2.297431,-0.304003,0.030407,-0.327824,0.650858,-0.545594,-1.882342,-1.959707,-0.128124,-0.003934,dog
-2.656615,-48.1609,-31.73438,-33.43652,-17.40817,-29.86319,-10.04897,-14.41513,27.57827,34.18835,16.1392,13.45747,23.28739,1.439406,4.083376,0.849087,1.878499,-6.028722,-6.345835,-4.188365,-1.187532,-1.057711,-1.897026,-5.047401,4.218373,-0.466274,-0.47994,0.713527,-0.414498,2.34837,0.672806,2.107106,0.888524,1.285498,-1.052644,-2.786611,-1.446392,-2.245706,0.009922,dog
-0.188109,-34.59926,-20.98561,-32.79803,-29.67157,-35.92186,4.656454,-3.889852,20.13454,20.90238,-1.423999,15.2558,22.94281,1.664076,3.247057,1.061567,3.484952,-2.198355,-2.143014,-3.646263,-0.321011,-1.245144,-6.348935,-2.409513,1.748446,-0.464263,-0.734604,-1.059186,-0.908583,1.537113,1.257885,2.758259,1.231637,0.812539,-0.128884,-0.581275,1.189443,-2.230784,0.013074,dog
-0.763779,-40.92783,-28.12555,-26.72641,-23.46387,-29.87697,-6.307471,-8.168107,11.21161,6.059319,-5.928965,13.06961,22.20908,0.342477,1.219197,0.014413,4.296582,-2.513955,-0.075697,-0.538156,-0.09855,-2.401623,-4.7069,-3.41518,-2.839521,-0.451073,-0.848827,-1.107642,-0.688937,0.064227,0.830749,2.356738,1.46625,0.647688,1.013864,2.169377,2.762224,-1.382228,0.027872,dog
1.669149,-38.73291,-26.89875,-19.95526,-20.62624,-27.30688,-11.22874,-13.12092,16.77277,3.617532,9.396023,12.09813,21.93816,-1.271757,-0.717727,-2.202845,4.158196,-1.260962,1.97014,0.23953,0.608643,1.209873,2.380621,3.600349,-1.242111,-0.423427,-0.708655,-0.454511,-0.397075,-0.774452,-0.00401,1.37599,0.115995,0.328092,0.883641,2.225811,1.882246,-0.771579,0.032764,dog
-1.872859,-39.99809,-28.70574,-18.37499,-34.50061,-34.54917,-4.797154,-10.29234,17.25104,19.29627,-6.346714,0.838701,21.53436,-1.336812,0.527556,-0.963391,1.863013,-2.343675,3.381279,1.199987,1.586083,2.784102,4.58508,5.758785,-1.197488,-0.347331,-0.175675,0.425797,0.092785,-1.020849,0.821878,0.677467,-1.163211,-0.40448,0.221111,-0.054567,0.887224,-0.089337,0.017805,dog
-5.992356,-38.65277,-31.70975,-16.18275,-30.458,-23.73507,5.098945,0.215479,23.16419,26.18701,16.78662,15.1607,21.16304,-1.039556,1.320323,-0.434908,0.829474,-2.303543,3.008447,-3.93536,0.477135,0.580201,0.134128,2.414732,-2.930463,-0.352313,0.099607,0.750984,0.423015,-0.890076,1.165215,-0.577494,-1.103162,-0.892741,-1.608031,-1.836592,-1.812869,-0.616141,-0.02456,dog
-3.617087,-38.33012,-30.53701,-19.2976,-30.26636,-14.75648,-8.47138,-6.905892,21.93641,17.69998,19.16966,5.550888,20.85998,-0.651997,2.329158,-0.405633,0.856696,2.116724,2.792483,-4.266766,-2.055194,-0.981233,-3.856487,1.61375,-2.442032,-0.397605,-0.08579,0.638992,0.444977,-0.167435,1.578699,-1.168653,-0.101488,-0.780275,-2.213613,-1.352345,-2.357952,0.042001,-0.061865,dog
-2.656518,-32.96527,-28.15765,-15.34659,-34.26107,-22.16099,-29.06843,-12.42848,17.33109,5.086321,8.711494,-4.910278,20.51378,-1.11613,2.136394,-0.366648,0.210975,2.334915,-0.622932,-2.542904,-2.034422,-4.947616,-2.581558,-3.391479,-3.700543,-0.521092,-0.105481,0.547399,0.757883,-0.160174,1.12702,-0.597927,1.749039,0.20544,-1.190814,0.686001,-1.291254,0.675094,-0.049922,dog
-6.800766,-31.19604,-32.50995,-14.50959,-22.01545,-21.37379,-9.047298,-14.24633,15.26143,10.56418,5.759602,-1.33597,19.87096,-1.727475,3.314479,1.227364,1.335086,3.230593,-0.646294,-0.003681,-1.059512,-5.520052,-0.818803,-3.12787,-0.602441,-0.572265,0.259969,0.542797,1.062988,0.198965,0.080841,0.151268,1.306154,1.10371,0.05723,0.621867,-0.367711,0.900049,0.015881,dog
-9.981166,-31.53784,-32.55652,-17.52188,-22.90888,-23.54107,-7.327615,-6.286411,1.763605,16.84712,6.534254,0.101413,19.05209,-1.029221,3.564658,2.538007,-0.210588,2.774625,1.738203,2.678295,1.006495,-3.104461,2.045292,-1.67073,-0.474789,-0.514592,0.679186,0.366079,0.584351,0.338614,-0.113626,0.864574,-0.149378,0.70019,0.888313,-0.894282,0.697516,0.578799,0.078615,dog
-8.592138,-22.47145,-22.20076,-11.53452,-19.78949,-17.2979,-19.36019,-15.27448,2.119896,7.725562,4.618932,0.032837,18.7295,0.604393,4.329011,3.456978,2.062304,2.301074,2.368254,-0.346595,1.942899,-1.61666,-3.060578,-1.085179,0.445335,-0.321448,0.740628,-0.05162,-0.353489,0.259749,-0.085084,0.599649,-0.408789,0.603174,0.705032,-1.732508,0.338941,-0.146571,0.111936,dog
-6.906938,-19.50428,-20.62222,-17.88707,-21.50093,-15.50792,-10.52051,-6.881925,8.379546,16.73209,0.928179,-7.968627,18.51155,1.113865,3.45952,1.440301,1.540436,2.231545,2.192665,-3.118338,-0.034676,-2.457748,-5.932081,-0.925245,-1.330438,-0.253424,0.463235,-0.214677,-1.148198,-0.036963,0.217751,0.4808,-0.512569,-0.484321,-0.153386,-1.500748,0.197358,0.55535,0.120672,dog
-5.315916,-15.56776,-21.19221,-4.01548,-11.21406,-13.5491,-9.183825,-4.234079,3.870158,-4.681192,3.136744,4.925724,18.53399,0.90412,3.10895,0.008772,1.758316,3.076714,2.124718,0.85069,2.476943,-2.318251,-5.492658,-1.805906,-0.907473,-0.143168,0.098499,-0.347736,-1.457607,-1.295144,0.139564,0.408478,0.557137,-1.468351,-0.525133,0.644942,-0.256954,0.639303,0.110441,dog
-6.049953,-17.69208,-25.85929,-13.57922,-16.03887,-14.45215,-28.00748,-11.97999,-11.40026,-6.609908,2.649123,-8.997219,17.88272,1.137089,3.101304,-1.478879,-0.243409,3.475559,4.263969,-0.483193,-1.682132,-3.520597,-4.242409,-0.323577,2.978363,-0.000371,-0.05211,-0.378147,-0.769332,-1.360283,-0.194843,0.18103,1.135564,-1.624724,-0.305681,1.202914,-0.363175,1.133972,0.128977,dog
-4.50003,-7.832794,-19.53836,-4.896862,-7.136952,-7.2022,-6.363255,-0.340732,0.418545,-8.06673,-5.27107,-3.990232,18.32807,1.085274,2.769439,-2.371465,-3.521493,2.376886,3.374992,1.12152,-4.575128,-3.710899,-0.680704,-2.670781,1.48745,0.104232,-0.1655,-1.197352,-0.422767,-1.512222,-1.187075,-0.362349,-0.089399,-2.067647,-0.413798,0.462371,-0.25969,0.546695,0.132943,dog
